episode,reward,discounted_reward,steps,distance_traveled
1056,-62.39418468110222,-13.414727882887842,500,11.199936
1057,-59.48130489898933,-14.886941015855493,500,11.480545
1058,-58.88634826834221,-14.257934464068928,500,9.732712
1059,-59.48200148883918,-15.544409803174672,500,13.529945
1060,-64.26767179963015,-19.09143820301088,500,10.221405
1061,-60.186499340644254,-14.404950641392572,500,11.92009
1062,-58.97862849747717,-13.533631056439225,500,11.443489
1063,-62.2249682793341,-14.486444235334094,500,14.618645
1064,-60.6764519083275,-14.426023604592075,500,14.163818
1065,-59.60200472978277,-13.84804662553321,500,11.558914
1066,-62.71615461130737,-14.911148624647648,500,13.084648
1067,-61.16371486606183,-14.325517379691052,500,10.56308
1068,-70.07445028553843,-16.97575715549238,500,18.843575
1069,-57.75970070904277,-13.640182278466419,500,11.086334
1070,-65.77156007037269,-15.98752746118601,500,16.259933
1071,-57.87201409838018,-12.782916267102944,500,10.192177
1072,-59.6488176299263,-13.929899047597619,500,9.346764
1073,-62.130597019222236,-13.093399275640184,500,11.8300705
1074,-67.8007823715669,-14.210959860826394,500,11.663506
1075,-77.90255283358117,-20.358277871282798,500,12.320587
1076,-85.07159630893463,-16.7395001767367,500,18.80194
1077,-64.80939081556335,-17.847208341685896,500,13.102112
1078,-68.6445738981238,-16.68929607493844,500,13.342049
1079,-62.19723734074257,-14.748392316712732,500,16.339394
1080,-64.25428998662922,-14.83660895622728,500,12.742416
1081,-62.36702816796843,-14.504438457372691,500,10.384468
1082,-61.51059879282214,-14.834870671805401,500,11.316017
1083,-63.22113598691059,-14.275742206456968,500,10.634911
1084,-60.78598838453669,-14.2602701590883,500,12.863579
1085,-67.69440068844217,-14.4644436631515,500,13.804138
1086,-63.62406223823735,-14.542471167597496,500,9.937889
1087,-60.374281790739595,-13.613873829239319,500,11.806038
1088,-63.51430142159154,-15.986769871626658,500,11.3982315
1089,-66.22797260557118,-16.77491310009378,500,12.178665
1090,-63.399691185444986,-14.994657618259597,500,10.314804
1091,-64.66935765036413,-14.336213246804288,500,13.480606
1092,-64.82941908870471,-14.897687789256354,500,13.332008
1093,-61.94681432985624,-14.540605961281093,500,10.32238
1094,-63.22346899365609,-15.401132200941486,500,12.854233
1095,-62.20031712112202,-14.91064500536201,500,13.403755
1096,-63.93937568634114,-15.419785279562033,500,11.85173
1097,-69.39147010588314,-14.665149016616992,500,12.402664
1098,-60.290861876505765,-14.430569553422924,500,11.760231
1099,-67.01791055370576,-13.99746285557184,500,11.463806
1100,-62.836032954975984,-14.625515077501273,500,10.386826
1101,-60.8868362102339,-13.54597180415603,500,9.513008
1102,-60.674989252034436,-13.548142859717899,500,10.583855
1103,-59.69972955910677,-12.71619793698011,500,12.48983
1104,-61.632751060503786,-13.68460992897855,500,10.548256
1105,-59.794237921319066,-13.616143673431786,500,11.228706
1106,-60.189842038114016,-14.885054060516655,500,13.002037
1107,-60.89687951215919,-13.622519686194048,500,10.118011
1108,-60.117969596769754,-13.43285469516169,500,9.101349
1109,-60.23783225674375,-14.417777435714543,500,10.543846
1110,-59.78136488914467,-13.858643137780058,500,10.117508
1111,-63.66432328108549,-16.07799089085811,500,11.699158
1112,-59.468550969780196,-13.617492371565037,500,9.323044
1113,-62.74678379184777,-15.289391807580728,500,12.783386
1114,-59.3307770145588,-12.881975498721157,500,12.054497
1115,-63.68264873651854,-15.751713566615994,500,11.585686
1116,-65.2572158194361,-14.565590080458042,500,9.165207
1117,-62.65014649970917,-14.869709124006409,500,12.140526
1118,-59.99289572888742,-13.710829847938303,500,9.9524
1119,-59.86652928212439,-13.986338751670749,500,12.073784
1120,-61.50660041046413,-14.144476838802696,500,10.75779
1121,-63.97310415075266,-15.174211010301105,500,13.802574
1122,-61.168366125655496,-13.62453890344662,500,12.559311
1123,-60.724161871770384,-13.568769791312889,500,10.110832
1124,-62.92268282650474,-14.883135063450183,500,13.280907
1125,-63.07255746013867,-14.928947099605134,500,12.970207
1126,-61.71918365901345,-14.334889208043645,500,11.776718
1127,-60.904081974017544,-13.735611365575767,500,8.958443
1128,-61.45346001237455,-14.307800721103769,500,14.031837
1129,-61.58824157743674,-14.11961690686424,500,12.147484
1130,-62.53102378502977,-14.972409946988124,500,11.827705
1131,-64.43546768791849,-15.721564943708517,500,11.983063
1132,-62.73644018391612,-14.544255843705862,500,9.996109
1133,-61.16161888860352,-13.15570335766713,500,9.85984
1134,-59.11362608912733,-13.661207327778127,500,8.412811
1135,-60.34075370448062,-13.237909814163425,500,10.495537
1136,-58.06354439961446,-12.861570458588341,500,10.002029
1137,-59.28829373684213,-13.18763689127322,500,10.192184
1138,-58.173208406440565,-13.000620492792052,500,9.5479355
1139,-56.82612784991058,-12.585746327405296,500,10.970688
1140,-57.9285336102582,-13.004815049203748,500,10.886101
1141,-58.79436417398256,-14.039753831084253,500,10.753578
1142,-58.83283557346364,-13.084565536451223,500,13.136223
1143,-57.97915243050848,-13.091714907236192,500,8.5711975
1144,-61.753837317192,-16.188558061730898,500,12.121437
1145,-56.99248312630314,-12.516184170412272,500,11.050415
1146,-58.94758732083527,-12.849803780220356,500,10.201958
1147,-62.391294981919415,-14.958343707542287,500,10.972603
1148,-61.72174212534348,-13.97628989656447,500,10.063782
1149,-59.35720122755234,-12.512941140997638,500,11.293594
1150,-60.70568441628573,-13.090369000746774,500,9.50515
1151,-62.555825868622364,-14.311364091478126,500,12.668205
1152,-62.97994937128439,-14.92530443582699,500,11.092255
1153,-61.386019549189285,-12.630534906314557,500,10.744652
1154,-61.64063070181595,-13.257257916981379,500,10.863373
1155,-63.2712485853634,-15.300323031605853,500,11.751816
1156,-61.50207007213039,-13.654963560100587,500,10.686188
1157,-62.31335148589844,-14.40954375819142,500,12.746979
1158,-61.73985107269831,-14.905191281781814,500,12.051178
1159,-61.6239064544997,-14.19710559583318,500,11.38134
1160,-60.20449699385572,-13.744373415500194,500,12.176567
1161,-63.71322037625844,-14.990312088823284,500,12.487663
1162,-65.70933720405287,-16.20287748642408,500,12.214607
1163,-61.89398781924424,-14.654152863396346,500,11.12854
1164,-63.87517696490803,-14.406890510554206,500,13.54715
1165,-60.06007997328124,-14.11991688478865,500,12.454971
1166,-61.42021348045546,-14.308209249632101,500,11.274124
1167,-60.9761069700685,-13.314805811031126,500,10.360504
1168,-60.36552466122363,-13.588500048995341,500,10.061211
1169,-62.140237628173324,-13.733945053576045,500,12.5587845
1170,-58.96939416120323,-12.420722671599421,500,10.751251
1171,-63.147690236451155,-14.623739376121275,500,10.088211
1172,-61.57633120399732,-14.00005989401394,500,10.157768
1173,-62.80504014218376,-13.433378061258242,500,10.3858795
1174,-62.194502200698,-14.174903490459174,500,13.460503
1175,-59.11926421672713,-12.686482402135727,500,11.807121
1176,-60.83353863514389,-14.109635844732676,500,11.540367
1177,-64.33295581458418,-13.515766893057721,500,11.795479
1178,-61.57102667751309,-12.841336202741736,500,11.035431
1179,-62.89527676933548,-14.396856018650888,500,9.625145
1180,-61.12916177849155,-15.165053165754395,500,9.898979
1181,-63.1590904016663,-13.298618306647137,500,11.398674
1182,-62.45765104675739,-13.443451897706378,500,10.702164
1183,-72.11929359218675,-15.352395227089259,500,10.063789
1184,-65.30979645551794,-12.777004391638135,500,12.419662
1185,-65.27935161794319,-13.755577038825207,500,12.188507
1186,-60.53799901903671,-13.171728487372757,500,10.883858
1187,-61.95768632580211,-12.73363135626667,500,13.082214
1188,-64.81842667308213,-14.127026548613788,500,12.247902
1189,-63.88350733720911,-13.615841204222969,500,11.676338
1190,-60.00736251956264,-12.719986113504959,500,11.059853
1191,-59.41131683721038,-12.024086844308298,500,9.840004
1192,-62.383774493633325,-14.071310370707122,500,10.63018
1193,-63.79849714154072,-15.401368543131948,500,11.968346
1194,-63.13940327127868,-13.99735940685608,500,9.939575
1195,-64.89691512460232,-14.62546732903637,500,10.904312
1196,-66.02054347998032,-14.07361753231131,500,9.034241
1197,-65.41659886009928,-14.381031833905615,500,11.197472
1198,-62.40373061747545,-13.660207034041216,500,12.4637985
1199,-63.382297341475,-13.645160944087785,500,10.021469
1200,-62.04935430314546,-12.917032798316072,500,10.33889
1201,-61.90055751977015,-13.990353870686548,500,11.175156
1202,-61.5287403918799,-13.474773468126065,500,9.71328
1203,-61.28237027159719,-12.599190904768188,500,10.2912445
1204,-59.50908628542546,-13.155917066603097,500,13.35804
1205,-60.797875186067834,-14.610377794497008,500,12.228363
1206,-61.5180309289923,-13.352965353335398,500,9.092026
1207,-61.48137828723206,-13.91532404590766,500,10.106674
1208,-60.77738158093171,-14.372730973328606,500,13.456062
1209,-63.60348995237784,-14.701700997688658,500,10.227333
1210,-61.634216320664464,-13.525342103207139,500,12.176537
1211,-63.82562484709796,-14.841954897361347,500,10.759636
1212,-60.83230660027695,-12.938629239507984,500,10.707466
1213,-62.82833928102399,-12.786745928296979,500,10.144859
1214,-62.67158845787232,-15.876391742527648,500,10.691528
1215,-61.52894742879503,-12.973985895539606,500,9.821495
1216,-58.9215961701058,-12.845622693704241,500,10.969963
1217,-58.89816680660745,-12.804894328131072,500,10.4177475
1218,-59.59568637809284,-13.250497509799564,500,8.96064
1219,-58.17452517634702,-12.475571325937286,500,10.350624
1220,-59.7041563010888,-14.636283678113502,500,9.860168
1221,-59.581299111884334,-12.983812793358508,500,9.812279
1222,-60.947514078569306,-13.22488157709822,500,9.029175
1223,-58.25851837449587,-13.536411779968981,500,12.004768
1224,-58.87074571070989,-14.132850866127567,500,10.62043
1225,-57.24566254321137,-12.587816918367798,500,10.207291
1226,-60.86978861339087,-14.632088603979554,500,11.486397
1227,-56.47815162185491,-12.178259476265698,500,9.461372
1228,-56.74406687531151,-13.682660840802665,500,9.849144
1229,-58.71733539719809,-14.23886056715053,500,10.776596
1230,-60.300202712111265,-13.572618210429923,500,12.979141
1231,-59.4576244853637,-13.021871695367505,500,9.783783
1232,-58.473854031844986,-13.404556769578091,500,9.092712
1233,-56.413513603708815,-12.003894013691957,500,10.845047
1234,-60.250058569831666,-15.909389180952807,500,12.998062
1235,-57.77725320202688,-13.270197733796396,500,9.3316345
1236,-58.378327510731516,-13.059107669316129,500,9.115562
1237,-62.760624899525745,-13.210016165687499,500,9.394661
1238,-56.638782297572206,-12.750085137291526,500,9.949997
1239,-60.1138708839525,-14.810274154519046,500,11.743584
1240,-58.12546266881366,-12.71456142106967,500,11.162994
1241,-57.33577907976369,-13.128615480874677,500,9.245377
1242,-59.82166357463956,-14.119184632204409,500,10.127472
1243,-57.431109231145896,-12.614015044747582,500,9.379173
1244,-58.90860524023212,-14.339303302428476,500,12.673088
1245,-57.820783718107094,-13.661500171941453,500,9.667923
1246,-56.75974110415539,-12.64284733203315,500,9.969093
1247,-60.93276316014995,-14.573827179506269,500,9.832512
1248,-67.00861929313754,-14.277562705734924,500,12.768135
1249,-60.943053940855336,-13.895903289938307,500,10.030151
1250,-57.85511635875135,-13.194125800455224,500,9.46093
1251,-69.94872927303102,-15.540181889424913,500,11.58667
1252,-59.72361134075751,-13.042339554610848,500,8.942879
1253,-61.67514530652635,-16.655878044395934,500,11.351784
1254,-68.37488352743391,-14.827543072269798,500,12.589523
1255,-58.68064432990628,-13.445230948835922,500,9.243187
1256,-59.191013151369866,-12.907462057621931,500,10.148277
1257,-63.454747493262175,-16.399366152834215,500,11.459679
1258,-59.87060326895339,-13.003483474365233,500,10.038292
1259,-59.15113501618383,-13.523230764158109,500,8.542381
1260,-60.18503063586722,-13.303613394034448,500,8.949188
1261,-65.41783333318847,-11.815394238812708,500,13.090385
1262,-58.938538571810305,-13.579550956479371,500,8.347473
1263,-58.855961621242905,-12.839194074714959,500,9.144051
1264,-59.53328378495692,-13.213654225774716,500,8.687325
1265,-57.982863738940786,-12.467033495969604,500,9.089661
1266,-58.16516131161019,-13.158151879228713,500,9.762482
1267,-61.30350876956821,-13.255294395500416,500,9.620934
1268,-58.743081909401155,-13.06240955361762,500,8.948845
1269,-61.81156868942099,-14.354792092231715,500,11.040939
1270,-63.079264852339655,-14.088555037742092,500,9.020927
1271,-67.4493988844867,-13.579516952726475,500,12.274338
1272,-59.23074381276659,-12.925224331172302,500,9.34449
1273,-61.29144548422456,-15.203883317767843,500,10.666725
1274,-59.82530437346595,-13.366152579704897,500,9.1254425
1275,-71.60843407314464,-23.127750203959845,500,10.27169
1276,-60.80192345631545,-13.945555652121252,500,9.63546
1277,-61.64496469080905,-13.875902438625358,500,9.766098
1278,-59.36839595587843,-12.963685143750734,500,10.731148
1279,-62.35230397508495,-15.407857847815064,500,10.59716
1280,-61.292121145857195,-15.699782569399765,500,12.892525
1281,-62.475897284218334,-15.473443573663264,500,12.162132
1282,-61.07318372353049,-14.253536953044444,500,10.335327
1283,-60.49546821667236,-13.620824439722032,500,10.6985855
1284,-62.29216933477498,-14.952511756757467,500,10.282059
1285,-59.80502535587066,-13.285775589967118,500,9.570717
1286,-60.44124542744827,-11.865521581273498,500,10.495659
1287,-59.052133295344376,-12.409870419908316,500,10.275467
1288,-61.134583005323556,-13.437652266488618,500,10.507622
1289,-60.663652750468835,-14.601100019046994,500,9.902016
1290,-59.874905461467186,-12.728476130190968,500,10.367546
1291,-58.99846643241602,-12.922803561485756,500,11.163361
1292,-58.69855156600356,-12.878572637748547,500,11.963135
1293,-58.50901201975509,-13.375427396232805,500,10.040192
1294,-59.35713496884819,-13.606336323268716,500,11.261551
1295,-61.21925736958908,-14.893131377098168,500,13.474487
1296,-62.07033000430615,-15.3715804909264,500,13.770195
1297,-60.13814705735358,-14.550988351148526,500,10.985321
1298,-57.428664655675334,-12.957771129787677,500,10.109459
1299,-60.861765137571005,-16.699169911506235,500,11.565941
1300,-58.6623656200689,-13.927081728128115,500,12.045074
1301,-58.97578074662587,-14.110108318016271,500,13.915871
1302,-56.74688910836887,-12.044414518163196,500,11.2808075
1303,-59.533492833706916,-14.682222489740498,500,9.980118
1304,-58.17776770265528,-13.983033047682708,500,10.626389
1305,-58.75416636271072,-13.255811187353682,500,10.810989
1306,-60.230460124424944,-15.085007849478231,500,11.624542
1307,-56.60571590596661,-13.385397445506447,500,13.632385
1308,-57.3835828791824,-13.341639451194144,500,10.791611
1309,-57.900239489485074,-13.699830636247645,500,10.388969
1310,-57.319241352390414,-13.240071868072839,500,15.608963
1311,-60.69517374765819,-16.489089481313737,500,13.410263
1312,-55.188436748005294,-13.137379751543266,500,13.835045
1313,-57.36351849238749,-15.236997657026869,500,12.537674
1314,-60.40514053942963,-15.784588583840566,500,12.58503
1315,-57.951509783041814,-14.024142619931647,500,12.682304
1316,-58.18234176374436,-14.969705596009293,500,11.143562
1317,-57.79967364021496,-14.324729840076676,500,10.349236
1318,-61.04026002880779,-16.114237853274023,500,13.198395
1319,-60.37746424080538,-16.92747751600415,500,16.201591
1320,-62.27106323763294,-16.811435005758707,500,15.256935
1321,-60.87283260947545,-16.284712507141958,500,12.091873
1322,-63.05048367028391,-18.551003686279678,500,15.165245
1323,-58.926181347266166,-13.800486668344467,500,17.701729
1324,-64.77454758020434,-19.69519495837786,500,16.295807
1325,-62.80320824186004,-17.629182708287082,500,16.643631
1326,-63.48039537940531,-18.168367571035613,500,15.642754
1327,-59.24694653560594,-14.83178275644976,500,12.469788
1328,-62.2917068223107,-17.37724686161866,500,9.571457
1329,-63.51479398101926,-17.66379281869065,500,25.161835
1330,-59.615224553192334,-15.871383886022901,500,11.657425
1331,-62.952728332068084,-17.79897581308799,500,18.072258
1332,-62.76129663511103,-17.8907009810124,500,14.029106
1333,-61.88606189487807,-17.66325255345486,500,11.821602
1334,-62.64899383089272,-17.64467846917219,500,13.09597
1335,-60.33023646592648,-16.957765557684887,500,14.399628
1336,-62.504980205417404,-17.96741545070381,500,22.983643
1337,-63.555630776856326,-18.766315744220204,500,18.853958
1338,-64.9786629222706,-20.764159493270963,500,18.863617
1339,-68.74218250001175,-22.516501842048893,500,14.182259
1340,-62.91400248209928,-18.569309635312678,500,15.928429
1341,-62.26346442748539,-17.93286416331068,500,13.045212
1342,-62.46048675440656,-18.49240936429043,500,12.456955
1343,-65.5363598660228,-20.18573280114229,500,13.171928
1344,-65.0061777313315,-18.463216751591926,500,15.296707
1345,-63.984854435077715,-13.97905813675918,500,16.200195
1346,-60.836865055741576,-16.05937781186696,500,17.00064
1347,-57.605642856162376,-14.20595276021905,500,13.168846
1348,-61.63908951853824,-16.938729172275043,500,16.786987
1349,-60.43546537167217,-15.407478815038361,500,13.676636
1350,-60.119390922628675,-15.557196275703985,500,16.818161
1351,-60.97225968355642,-14.761861705991999,500,15.330582
1352,-63.708352347337275,-16.98900728743762,500,15.650177
1353,-59.60669645508042,-13.947320106521678,500,14.724091
1354,-61.30037713782164,-15.066170209425641,500,19.336395
1355,-58.94516406126344,-13.546670568217268,500,13.882515
1356,-62.09748140456657,-15.373266985033831,500,12.099045
1357,-58.34317850718029,-14.33864382065239,500,17.117813
1358,-59.91148504489492,-13.84624951110473,500,13.53653
1359,-57.37528756772314,-12.970513047809465,500,12.601669
1360,-64.62865694631422,-17.01462326628243,500,20.981094
1361,-57.97405013600232,-13.890918771119136,500,13.162613
1362,-62.27167465969739,-16.087612473402228,500,13.396896
1363,-60.54843783867161,-15.352658732965487,500,14.905067
1364,-76.521853890182,-15.803561235060661,500,16.478271
1365,-61.01266408891154,-15.596641252061502,500,16.041245
1366,-59.41038661648676,-12.686767954833845,500,13.218231
1367,-59.892609049890986,-13.63287765720294,500,14.946449
1368,-62.10593283873513,-14.81068196462316,500,16.540993
1369,-62.5044286318976,-15.644201070588698,500,17.501442
1370,-60.95476933340451,-13.407955127132842,500,15.738884
1371,-65.26446187410883,-13.949510785730665,500,17.640625
1372,-64.27218140136297,-13.999299608781158,500,14.780266
1373,-68.42077453595684,-14.595889413405493,500,11.868706
1374,-60.709803532314076,-13.40687854939471,500,15.26931
1375,-61.36103556593395,-14.93594964318816,500,12.828285
1376,-67.47050199545987,-15.589924979076773,500,15.46936
1377,-65.79208685639034,-14.636963535136394,500,13.198448
1378,-60.320881306547044,-13.286804444868118,500,13.240593
1379,-64.35588934740261,-14.779891292828633,500,12.282166
1380,-70.05210325896192,-14.63093277154791,500,13.453079
1381,-66.20087866254063,-14.613566463120177,500,13.069603
1382,-64.11717055577162,-13.690404995007453,500,13.42952
1383,-71.1718036807777,-14.4400888708521,500,12.776192
1384,-68.76457380846216,-14.313094398390252,500,13.726372
1385,-67.33281988048469,-15.583855055105754,500,11.5679245
1386,-68.81335261966181,-16.71248816588643,500,13.905273
1387,-60.87322626211409,-13.993338934915128,500,13.461075
1388,-63.22706197753653,-14.35370159196552,500,11.340721
1389,-65.06297620689627,-14.891681581349905,500,10.744514
1390,-62.98700192064073,-12.555424180694098,500,13.398247
1391,-71.49532763490396,-15.70693472322882,500,11.461594
1392,-65.82388956407937,-16.446746170457864,500,9.918114
1393,-62.56594431324804,-14.267863393121695,500,12.608627
1394,-66.97307376743329,-15.599176672461237,500,13.102333
1395,-62.4934926988876,-13.214871255500535,500,15.470505
1396,-66.23514327444352,-15.803271525480152,500,12.308975
1397,-64.41570129761553,-14.440949045148649,500,13.073326
1398,-66.89578027355263,-14.770452550225533,500,12.837929
1399,-74.22981399308802,-15.340438225163298,500,13.588776
1400,-69.42878700705543,-18.378911268018662,500,19.094276
1401,-65.07607890484485,-12.998303930367927,500,13.153778
1402,-65.39900942783089,-16.093856968172364,500,11.223503
1403,-75.0988864149739,-16.179923362825615,500,15.713333
1404,-67.6608029273606,-16.102412110858445,500,9.44957
1405,-60.39672696047559,-13.988092143978493,500,12.40847
1406,-81.2345302664998,-18.328466004245914,500,16.05613
1407,-69.99308676591752,-15.856452877925264,500,10.975388
1408,-88.02924652029395,-19.5631466576163,500,21.409416
1409,-63.431798439894536,-13.500675839918275,500,13.04892
1410,-64.17290065307633,-13.878526716401003,500,8.840553
1411,-59.204765602619446,-12.0144970685979,500,11.99379
1412,-63.6967231912642,-14.148064483849504,500,12.27076
1413,-62.16934635179024,-13.588625383295843,500,9.892433
1414,-68.44901702513552,-15.023122461387223,500,10.298431
1415,-64.60844158233489,-14.014905849344196,500,9.175003
1416,-61.21604675048751,-15.142344845099334,500,10.347382
1417,-60.749052973836356,-14.162793433307526,500,10.178398
1418,-79.7738610381704,-16.653081969321157,500,8.726952
1419,-82.69564178400151,-15.025179150832908,500,12.773872
1420,-75.53336085034222,-16.197467647258147,500,11.660095
1421,-76.57220879386665,-17.2937927438754,500,11.267693
1422,-76.74819907812618,-14.707724290937241,500,15.531204
1423,-89.93000940788066,-21.453977088072328,500,13.373421
1424,-87.15584502539024,-18.474758768777587,500,15.018898
1425,-78.0275189270984,-17.58170596791279,500,15.317871
1426,-72.85230192989694,-17.866134766912573,500,16.147278
1427,-78.5974036374166,-19.971913112335606,500,16.761963
1428,-69.2913673349001,-16.97875477759352,500,19.780403
1429,-82.67128089896218,-18.026407391649006,500,15.093498
1430,-79.31145794283546,-18.010236603711913,500,12.002983
1431,-76.13424616846663,-18.309379329271316,500,14.87339
1432,-80.24844997799148,-17.299182719148,500,16.076752
1433,-76.77302125110921,-16.136901297458554,500,12.957703
1434,-69.21605551215362,-13.15015606659652,500,10.357498
1435,-80.41652117544918,-17.233035884571812,500,15.052635
1436,-86.65756151838973,-19.41692862609403,500,17.911407
1437,-85.6275105092787,-21.641073756537416,500,12.688904
1438,-98.84604687922922,-21.252237234523598,500,15.310181
1439,-98.2596176789242,-26.077192988329365,500,16.307442
1440,-102.7373245147992,-20.658725834832318,500,15.730324
1441,-108.59315210874163,-21.76737609926491,500,18.13913
1442,-86.05883179532509,-17.586623873749677,500,19.80426
1443,-81.04889994652596,-16.816348476153042,500,17.865997
1444,-101.80749341744455,-17.166663674908932,500,19.876373
1445,-85.57521090345327,-18.106328412637396,500,20.691124
1446,-104.05927785026411,-19.240644422510634,500,20.432053
1447,-115.7614313896911,-27.21541605637262,500,19.858719
1448,-122.35854062529766,-24.094900737676802,500,19.235603
1449,-120.86099937601789,-18.381822466482692,500,20.290756
1450,-105.37910679600652,-15.933993181615042,500,20.828339
1451,-96.92410942262309,-19.456014362602463,500,15.55497
1452,-81.30332499490532,-16.167947019993672,500,19.232826
1453,-90.57111639911997,-19.23512242418851,500,16.516083
1454,-104.79342876780677,-17.219721456681032,500,18.938515
1455,-106.12804836615219,-22.15222295425973,500,19.961662
1456,-92.26953901280352,-19.599131686024357,500,18.856857
1457,-77.05809970329514,-18.64886342213143,500,18.444801
1458,-74.07375162831669,-14.806378227531164,500,17.672035
1459,-73.37627366258863,-15.30032741793075,500,13.543594
1460,-86.87162745074949,-17.033242324879993,500,22.67649
1461,-72.50412266221599,-16.288617869032432,500,18.45102
1462,-64.98617183331206,-13.598537095782222,500,14.635033
1463,-64.44666709133766,-12.79591970744166,500,17.822723
1464,-66.96025074281172,-14.055109930164548,500,13.966988
1465,-62.427653679075085,-13.174506439826656,500,13.75341
1466,-62.85058747164829,-13.443989303798249,500,12.686409
1467,-55.209142307544816,-12.791903930076636,500,11.466721
1468,-55.081168685258156,-11.533037606603884,500,12.932503
1469,-56.78020445910899,-11.967153075132376,500,13.563416
1470,-54.299585426288125,-11.909907256983951,500,10.86174
1471,-61.63666274709089,-15.581264569836998,500,13.301224
1472,-58.98705909029165,-14.452563970228999,500,10.183983
1473,-68.94683004002962,-15.358934510528513,500,12.960884
1474,-66.95525095616941,-14.212111032653919,500,11.607048
1475,-61.64015490621596,-13.264076513411302,500,13.378174
1476,-81.76037869069627,-17.178581473421417,500,14.521439
1477,-55.299811529358166,-12.531202355813988,500,11.32299
1478,-59.826429824072534,-13.233803285218919,500,12.037193
1479,-56.65459778156094,-12.034269119978461,500,10.017754
1480,-59.28755506588725,-14.62848282286365,500,11.654076
1481,-59.26360880168177,-14.474286370386027,500,10.08638
1482,-60.57925840779467,-12.83625197674291,500,9.597061
1483,-60.29127844082394,-14.530991327245669,500,13.285179
1484,-63.860256824417206,-13.548793776619853,500,15.23127
1485,-58.305568784177794,-12.286668834964212,500,12.459503
1486,-58.454073161855504,-13.42316483759882,500,11.518829
1487,-57.645441727482165,-12.34936897502107,500,13.818176
1488,-59.738570396118746,-14.967291810450625,500,12.33036
1489,-65.02770313013762,-13.988134228352694,500,10.520378
1490,-67.02213921061687,-15.819726642480365,500,14.287277
1491,-60.013027384994714,-12.779986199240446,500,12.159157
1492,-79.11789979294248,-18.772003045174944,500,12.543068
1493,-58.762793073438225,-12.972592123998616,500,14.389442
1494,-65.15496286652382,-14.096149693596523,500,17.839966
1495,-77.07399199381027,-14.157131892693176,500,13.982903
1496,-62.67017316898831,-14.09258069372025,500,12.680969
1497,-95.65156122383468,-14.774807382462543,500,14.390785
1498,-57.026033847631076,-12.488362805560866,500,12.689049
1499,-55.111340342587546,-11.965430034099814,500,11.286209
1500,-55.447511273058105,-12.901426476341475,500,10.505623
1501,-55.64704482458109,-13.590856075777403,500,9.662933
1502,-58.526224288595564,-14.032920721277558,500,16.40712
1503,-59.584781065301556,-13.420333381202065,500,12.264084
1504,-59.92942244657394,-15.112123352581216,500,15.784218
1505,-59.14478796268887,-14.364761693003834,500,11.168953
1506,-56.58461760755781,-13.120105672621152,500,14.225189
1507,-58.225213774016034,-12.506783487513008,500,11.210495
1508,-61.075233359514726,-13.85668462839494,500,11.744415
1509,-58.4795771103654,-11.386129838154485,500,12.4566345
1510,-59.7960461446997,-13.76703950747375,500,13.073456
1511,-54.0849276945425,-10.459141160897948,500,12.079361
1512,-61.33772131986511,-13.939902324270278,500,11.785019
1513,-57.56538792449157,-12.7062404686705,500,11.60347
1514,-61.095336177233186,-12.604194074229733,500,11.531418
1515,-59.807188554517545,-15.90338003980282,500,12.778206
1516,-60.59886584282592,-14.73468436509113,500,10.315056
1517,-80.27209785092923,-16.7729165995675,500,10.712173
1518,-56.68713803891133,-11.742309103651456,500,11.660065
1519,-58.34968160087459,-13.771175980620823,500,9.798714
1520,-73.0229915824929,-17.457237619397006,500,10.92775
1521,-53.38783368239699,-11.75176546452771,500,14.354416
1522,-94.04640266157587,-13.510680568078332,500,16.164612
1523,-76.16663560772415,-13.71537047795207,500,12.714836
1524,-57.97543488799584,-12.401418456380082,500,11.813881
1525,-64.46440041507546,-15.69882490711332,500,12.567116
1526,-115.62197506741938,-16.698506337454877,500,9.208946
1527,-59.60024501259639,-13.982298222097372,500,10.052933
1528,-68.95428837375118,-12.950240615616455,500,14.121254
1529,-66.86465719161251,-14.683251300716423,500,15.897934
1530,-90.73710778130393,-18.79505234714161,500,18.889923
1531,-89.64726685139485,-16.264784008646718,500,35.1613
1532,-126.50341907499596,-35.62231981567218,500,43.846786
1533,-85.81242141655663,-15.10777166359827,500,29.901413
1534,-116.44852530641312,-20.1801885995264,500,29.751404
1535,-86.51677736773348,-17.25382348705007,500,32.833237
1536,-81.41505823435958,-19.498741709138425,500,23.279068
1537,-81.87732671963295,-26.54761120888319,500,12.977112
1538,-133.1761731418684,-27.948012659120714,500,10.335403
1539,-57.086955143462795,-12.916368042769156,500,9.141357
1540,-61.815254067467514,-11.471211295667961,500,9.377853
1541,-81.9979459166744,-12.033833338868133,500,9.76693
1542,-53.569836048599235,-11.345022287077166,500,8.843407
1543,-127.78806564462772,-33.84150515559016,500,8.650406
1544,-80.35655752865668,-11.086790443876014,500,8.916771
1545,-118.64728327657389,-21.08187172308803,500,8.897408
1546,-128.56029552980814,-25.992155735999418,500,10.36721
1547,-176.89911704305516,-50.237376907563984,500,10.3932495
1548,-165.13132770375532,-47.649557907389905,500,11.931824
1549,-206.18433847317692,-50.489167624957,500,13.930344
1550,-180.3693493269765,-43.85739056531964,500,23.221031
1551,-209.3854985202115,-55.280674175944306,500,23.085098
1552,-256.6165041699224,-55.16376284344331,500,46.07309
1553,-271.5950028428637,-82.97778547937476,500,37.596436
