episode,reward,discounted_reward,steps,distance_traveled
4112,1558.354628294536,296.9813659369051,500,3728.3335
4113,1528.3907811791316,290.78328658191185,500,4195.61
4114,837.4783655239506,137.51902975470017,500,6403.9814
4115,1489.1332829355092,278.72266888971046,500,4091.9565
4116,1398.2971381085413,137.49528887943558,500,5544.545
4117,1533.4902439700359,293.79666110327054,500,4052.9058
4118,1219.3309990618739,126.36367017888686,500,6241.539
4119,1735.7445290717462,289.61136910478916,500,4654.458
4120,1016.3270581086359,7.339695542207065,500,5577.8594
4121,1594.3560040209818,309.9026719617956,500,5583.9985
4122,1595.583747257396,302.67781132820875,500,3941.873
4123,1050.2365402529047,78.17285941748602,500,4766.726
4124,1679.154385629666,292.5051585239361,500,3629.31
4125,1469.9079825705282,287.19150494993164,500,4202.0435
4126,980.4729957750408,280.06682627654226,500,5671.2783
4127,1041.933339504053,271.98120563516494,500,4637.871
4128,1779.846294466621,312.64099707080817,500,5104.8755
4129,1472.0287963068113,207.06156993286638,500,5548.401
4130,1200.2665316830844,58.75882712544709,500,5263.986
4131,1437.301783719358,200.6815694329555,500,5588.802
4132,1546.5015779914124,190.71991950221314,500,5194.4604
4133,1542.6467806514738,276.2461768827528,500,4289.6636
4134,1386.8054092141522,277.10104701486904,500,5853.607
4135,1200.7078411633308,105.40744445047329,500,5835.731
4136,1702.0431317680177,304.4769185410504,500,3660.16
4137,739.6086638377351,248.8438164298765,500,4542.2207
4138,987.9865714137676,276.0207973571512,500,4601.0293
4139,1566.1219240811538,323.43030493556824,500,2908.8706
4140,707.6303328190687,-9.071269624040575,500,4668.2095
4141,676.8923630274137,46.61651194584374,500,6583.4146
4142,1378.8790511574657,150.20781601066943,500,5796.891
4143,1555.1444921046934,238.89848828098303,500,4558.2065
4144,1620.3673714609788,315.29969345975746,500,5632.8994
4145,1439.0667770206608,170.71467283652424,500,5206.7734
4146,1273.3085771559893,303.49612687824043,500,5729.4463
4147,1670.521996161472,304.7756071134831,500,3678.8987
4148,1697.860410000273,310.41228315382904,500,5117.0386
4149,1478.9894449948656,310.4192186088008,500,5446.772
4150,1486.7720298906422,293.1617021785432,500,4844.009
4151,1428.9102307489086,242.86396240101715,500,5773.454
4152,1887.1743814329213,323.2152949557411,500,4598.2617
4153,1512.4649853348449,184.6530804758708,500,4519.661
4154,1666.046442669351,314.6259100374207,500,2618.2568
4155,1367.6678039166977,293.74404564959417,500,5301.4067
4156,1560.5887599714433,228.33567515146308,500,5510.194
4157,1763.604133937091,267.91489825409013,500,5106.1387
4158,1084.8705332099325,25.43007019187743,500,5618.839
4159,1037.433379594948,50.503780629047505,500,6117.7085
4160,1005.6830911517299,-20.76538658280984,500,5579.041
4161,1598.342588177858,285.4316087176584,500,2915.9546
4162,1576.529203751802,286.1905489950298,500,3474.7188
4163,1632.0704308875097,263.1795251716103,500,3502.5176
4164,1538.9428240612442,198.27340427501082,500,5094.313
4165,1398.6697767591802,242.61539903803623,500,2773.951
4166,656.5412457558231,75.0914997666803,500,6566.14
4167,1561.7041421075685,311.92060342639957,500,5541.8306
4168,1619.6201064813038,321.9583768718956,500,5431.2715
4169,1468.6790065153616,289.3813290769224,500,4790.6084
4170,1587.0377522595813,300.3695993786705,500,3070.7603
4171,1642.020146107226,303.45068258148444,500,3998.6558
4172,1755.2273615262523,288.92679690318795,500,4917.355
4173,1124.0893786282836,18.062623857195316,500,5636.263
4174,1423.6514853097895,314.35013816927665,500,5536.756
4175,1748.2089613625408,307.1225014367576,500,4270.5146
4176,1813.352003071664,286.6344831713714,500,5022.6133
4177,1736.3840933055092,311.98726162071455,500,3266.558
4178,1627.3079551731214,309.41720335895184,500,5568.767
4179,1321.8566193595839,102.01844589312894,500,5241.013
4180,1599.6116200343004,316.107343026474,500,2900.7766
4181,1229.0361299565077,279.0056139452295,500,4641.0938
4182,1704.9030829689812,291.31976102775957,500,3894.0974
4183,1720.5236381056836,309.728392488068,500,3989.9026
4184,1469.2099964102233,145.01144856409252,500,5681.551
4185,1379.6580810129003,101.52402178429097,500,5419.057
4186,1811.9354645983467,320.85372458509477,500,5130.4224
4187,1830.2135382465847,295.224600959135,500,4805.556
4188,1663.9871516668643,300.2092101023483,500,4104.006
4189,1244.2285979660628,75.4791457481271,500,6188.282
4190,1835.6606982386268,314.14128060237806,500,4952.499
4191,1761.0069588275135,324.70659597433854,500,4938.2695
4192,1438.6169685748118,185.60699216235417,500,5054.1543
4193,1621.8085286645094,303.431881090048,500,3292.771
4194,1665.3346879545013,228.36520908103518,500,5107.804
4195,1587.3996312428628,239.730414887067,500,5992.2393
4196,1192.470151255115,76.91779872730596,500,4818.657
4197,1692.4064969892347,318.01179672884496,500,4176.7207
4198,1528.3113607406206,165.8956403101492,500,5227.2603
4199,1538.738068093239,288.2132456073112,500,5196.6646
4200,1357.986024608959,220.39104968828514,500,6241.24
4201,1509.2077998341238,303.2433942700014,500,5093.068
4202,1556.2058330298642,257.08432876963064,500,4114.2095
4203,1629.1504572998963,286.4772213784381,500,3130.2986
4204,1486.6853718540085,309.36876477397544,500,2865.0176
4205,1403.306640974589,158.91909921288743,500,6419.541
4206,1221.9989866071228,192.68693426300638,500,6427.8774
4207,1768.287162885032,316.56557037333107,500,4160.586
4208,1660.0489113984927,258.8878865238079,500,4864.9565
4209,1254.9209225862678,244.6993586237183,500,4440.001
4210,1497.9907572170655,310.6449005832751,500,3634.3464
4211,1406.5496750712732,187.96413146200425,500,4472.2227
4212,1313.5614348548536,299.99474721346394,500,5185.1875
4213,1321.416682590532,296.4368180663344,500,5233.464
4214,1746.7544018016147,317.76002424524916,500,3650.1748
4215,1663.241542902277,300.01430553840385,500,4696.494
4216,1764.3891263768144,246.71451503099263,500,5309.2915
4217,1645.3316596848788,238.35566782116067,500,6059.516
4218,1786.0176571145853,256.50133699472747,500,5222.62
4219,1806.1962706253091,311.0801436677028,500,5106.304
4220,1747.1162873336548,310.5938255612567,500,5466.08
4221,1652.6359445143107,279.3365628448242,500,5829.799
4222,1663.6650845280471,245.57424969756661,500,4885.9053
4223,1772.7378241106037,307.262760481664,500,5437.8643
4224,1602.6025971621668,279.22099475899364,500,4352.989
4225,1517.1571049043946,235.55704335397024,500,6016.4653
4226,1726.2308001059796,305.52463534209403,500,4919.5264
4227,1592.8757615010186,295.2213896003475,500,5254.925
4228,1716.0882226383567,297.7955155052613,500,3910.15
4229,1775.8274705457552,295.14672882759686,500,4045.2905
4230,1535.685435677323,310.2778497332527,500,5470.7314
4231,1630.394227077386,310.29541824312554,500,3113.431
4232,1535.5178578755306,261.4654512810473,500,4129.779
4233,1565.8236082633591,304.07335187584596,500,4461.1235
4234,1591.9148206146594,259.2301090785503,500,4307.4766
4235,1527.9009600687052,214.20123981118005,500,5830.559
4236,1403.892722592851,105.7270167691526,500,5754.0356
4237,1857.9705028581425,332.0125168034948,500,3503.308
4238,1318.4528256924139,302.8622658324413,500,5283.777
4239,1712.3828517976724,218.75930675587077,500,5257.578
4240,1624.9292863653543,301.24252267500344,500,5751.3887
4241,1710.6460964492708,266.2978486113842,500,5561.0684
4242,1746.2400603109254,288.6422894221763,500,5311.2905
4243,1653.736290643826,322.22315113288073,500,4481.567
4244,1741.4554414210568,312.4667098272038,500,5256.3594
4245,1560.5506032432584,303.9930994775349,500,4938.743
4246,1872.0250083876401,274.6845079438643,500,5120.993
4247,1859.5646872317604,300.09028728402217,500,4836.122
4248,1827.2796974918904,283.46469235589205,500,4853.8833
4249,1777.0199170903713,297.54248853615013,500,5338.2393
4250,1887.6177490840485,324.35354124385924,500,4353.2256
4251,1620.6271296886632,311.0456897564525,500,4222.328
4252,1510.8119979093096,168.39447152058528,500,6219.9854
4253,2033.4168061857172,326.3352943997681,500,5057.235
4254,1346.9241538862893,281.41846334317034,500,5947.1694
4255,1581.1686457364592,311.1236688014531,500,3542.565
4256,1594.9600713038596,255.63246659582947,500,5886.9155
4257,1532.251885956486,247.56439131124722,500,4146.5024
4258,1543.042267448493,240.2304522286645,500,4507.4956
4259,1450.4970583441054,113.29553599144072,500,5704.8345
4260,1715.1759899640188,280.30688522144015,500,4106.4697
4261,1704.20963651991,288.65399938163364,500,3883.9321
4262,1574.898386854201,266.5947314762718,500,6011.418
4263,1578.3906407057868,269.0638850595801,500,5793.857
4264,1568.6613286251516,263.9648798820882,500,4256.713
4265,1881.7857838325176,298.16530999890085,500,5176.0977
4266,1956.9262620665056,314.4921836167853,500,4842.365
4267,1758.0663768041047,278.85990769515223,500,4818.69
4268,1771.8927285478194,336.1719665032939,500,3602.4592
4269,1561.7854921703936,313.33001999245175,500,4704.866
4270,1781.436860677134,300.33544547858037,500,4111.6387
4271,1652.56869530807,225.6800862324417,500,6165.8916
4272,1513.3522552803604,248.2320562384214,500,4411.104
4273,1920.8705660567077,293.7744371693481,500,4852.4053
4274,1761.5295618242376,285.1240368684843,500,5502.2983
4275,1763.987713197827,257.49238088905287,500,4977.2793
4276,1566.1855125255129,228.81686207611878,500,6072.3936
4277,1849.7613123170486,329.1813114118274,500,4229.8325
4278,1468.9995184879351,130.63388178352218,500,5685.4053
4279,1824.6957239234862,266.82057658141184,500,5127.266
4280,1556.1630825593538,272.6350058084625,500,2602.7764
4281,1431.7548835465589,193.07632915642014,500,4675.022
4282,1595.0583732493644,273.23101301601235,500,2920.938
4283,1873.2148978690686,298.7433834069354,500,5257.496
4284,1856.236416165737,306.9396810425222,500,4395.1665
4285,1549.4047574263573,251.1627020941902,500,6314.554
4286,1874.7435575349439,309.1219269004578,500,5382.228
4287,1576.2100341108762,211.82301273668836,500,5996.65
4288,1345.7808590766952,302.76037097302526,500,5195.677
4289,1839.1661838626128,279.86562279251837,500,3339.3845
4290,1918.573328543992,309.65469092342636,500,5283.114
4291,1525.4155247737697,289.45393006621623,500,5935.529
4292,1564.1867041503572,238.3232477692964,500,6364.709
4293,1612.4197462858956,276.03969584446673,500,3274.5842
4294,1429.3472286768865,196.9651084652474,500,6501.645
4295,1725.563501369666,310.62111246920364,500,3949.9595
4296,1598.7188260973626,301.3150725493289,500,5886.221
4297,1938.3749878359067,312.3241461031433,500,4702.446
4298,1882.4785462924574,326.4659593493399,500,5577.6406
4299,1228.0972515336912,97.00583456279628,500,4979.7295
4300,1888.401922399103,322.13301044307417,500,4927.4243
4301,1854.7523161749841,311.6183621199489,500,5172.9614
4302,1925.0152186220773,315.1519889470161,500,4909.0747
4303,1654.3499033289515,191.7337244822761,500,5378.98
4304,1791.9319135374335,322.4706021037083,500,4959.357
4305,1785.8939622657044,340.0924627038363,500,4589.115
4306,1624.6484802648015,279.7412288405957,500,6131.135
4307,1329.4680168390628,126.99013959029382,500,5146.451
4308,1677.1037278237009,228.539831296447,500,6151.0396
4309,1501.9661857408905,255.4638546195615,500,4274.2925
4310,1752.6815578134888,268.0582698614009,500,4650.804
4311,1673.5816292522375,253.5325566432293,500,6077.4956
4312,2013.2133834530034,358.62368920664653,500,4242.327
4313,1499.7255458576253,168.0985085756063,500,5215.4185
4314,1779.5535337491592,266.3496707249504,500,4649.3057
4315,1970.2116060502424,317.1488644016924,500,4653.2236
4316,1768.7403931738124,316.5556080722502,500,4631.0737
4317,1958.1654541426199,272.6933253661695,500,5292.8936
4318,1904.6293067351444,323.8222688590513,500,4271.8315
4319,1588.4205844673315,222.1295031533358,500,4721.095
4320,1840.9042532449091,324.12920374504216,500,5026.2964
4321,1705.0869289539412,297.3378298712728,500,4132.934
4322,1835.6930560631433,301.4889159255307,500,5438.189
4323,1882.1610701236027,277.4235759701616,500,4826.7207
4324,1888.524861204143,311.7052055301149,500,4098.866
4325,1673.841684151666,245.6742022685029,500,6307.587
4326,1942.0010484460392,282.2481199585554,500,5364.477
4327,1627.6671376410134,203.52936766611955,500,4797.9873
4328,1665.9818306788818,329.08225943108476,500,4762.397
4329,1555.0804306668217,288.65484331170455,500,4583.471
4330,1828.2242082278221,326.37386288139413,500,5175.6143
4331,1664.4028563320487,263.02326798290267,500,6180.392
4332,2010.1811957052073,296.2390038280554,500,4985.032
4333,1624.6734849368852,328.4877602235899,500,4868.563
4334,1688.3963280217677,317.77307481421616,500,3897.1345
4335,1685.3080815238332,225.23114373708006,500,5896.0093
4336,1385.7160886170511,162.08246326805514,500,4820.0967
4337,1736.6216248849782,295.6084321385636,500,3055.9712
4338,1911.9640631913355,330.3403059136203,500,3586.7021
4339,1451.37883347587,271.31968786777287,500,4623.8545
4340,1597.8007856398865,267.3029543205053,500,4166.6177
4341,1972.5751022806692,339.35692266356216,500,4902.1143
4342,1760.41393648321,301.51070108674344,500,4990.5776
4343,1960.8228186388444,321.3595836044276,500,4197.7007
4344,1876.7723876905202,325.7671529498964,500,3995.9026
4345,1889.59199689472,236.52518989465642,500,5617.811
4346,1977.7899367181406,324.2895546737794,500,4910.495
4347,1857.0402477187372,333.8477462417738,500,3667.685
4348,1336.6075740418814,89.04632759816255,500,6442.5894
4349,1699.3162029425844,317.31622459894004,500,5559.68
4350,1853.1872747525733,315.14694705123463,500,3746.647
4351,1523.1590432081516,282.7633533622011,500,6251.0176
4352,1567.6000181830354,275.8658109652297,500,6224.1104
4353,1647.422571006202,301.9177919599275,500,4820.3726
4354,1926.2984619986898,329.9158515781787,500,4234.3154
4355,1774.188072412086,329.54097216108806,500,3553.0383
4356,1365.3501880308888,152.1631528543692,500,5089.2188
4357,1837.8473508376687,310.33604137995843,500,5564.9536
4358,1913.891068697147,353.19634520536994,500,3351.412
4359,1903.0909843042816,326.9817476317054,500,4511.435
4360,1676.4660774488148,307.3589195718098,500,3278.5386
4361,1758.2845848863622,256.1072086960528,500,5566.689
4362,1912.099305231613,332.5822835756642,500,4368.452
4363,1814.0624993640538,297.37123283613477,500,3467.5205
4364,1764.9357905558206,228.99052151764292,500,5368.2505
4365,1906.9529024729798,288.4271539473777,500,5240.6787
4366,1820.2206740672912,308.286584055419,500,4150.588
4367,1765.4401283933903,224.5690525009241,500,5508.428
4368,1876.861180222533,304.5416551867589,500,5095.7393
4369,1875.0002984882635,327.9883743452034,500,4237.693
4370,1664.1106406974939,240.1379711575958,500,6493.3364
4371,1662.1964227995425,291.06910669148056,500,4687.087
4372,1821.2583848477063,328.0341448119086,500,5079.3706
4373,1661.21957241556,310.16823371995605,500,4707.3784
4374,1909.3614887337121,349.2303780521599,500,3078.5652
4375,2056.789500984942,362.83815181796564,500,3900.0085
4376,1776.951664804046,334.5712179058695,500,3234.3054
4377,1906.7127972145117,299.1530657182125,500,5064.3037
4378,1596.3325205267151,198.98436977402434,500,5141.2227
4379,1700.0711709202774,250.30938327190015,500,5854.8403
4380,1829.4675252729255,329.09318581879245,500,5268.6885
4381,1979.2329393008235,357.1918648951526,500,4061.0083
4382,1610.6741653462902,131.50894783033812,500,6038.8433
4383,1932.0985073645297,343.2228653233237,500,3447.7642
4384,1880.2719198972525,297.33453014128736,500,5358.2773
4385,1880.1929245608794,321.527109706165,500,2993.188
4386,1968.6988600063019,330.26750568796797,500,4614.7188
4387,1738.970418392284,229.67122471727552,500,5890.1675
4388,1956.568723244736,346.2210479677874,500,4226.4463
4389,1856.3177077608764,333.6655115751353,500,5184.457
4390,1949.9721058886373,326.31099971587093,500,3964.8318
4391,1875.011706183214,328.7424297217166,500,4935.322
4392,1831.9849835740952,305.01529430374944,500,4087.9653
4393,1785.8687251495642,356.882787462577,500,2850.7727
4394,1622.4261379762925,178.1488625089795,500,6371.008
4395,1716.5297686492943,255.579916232273,500,4665.474
4396,1881.926531454548,239.89694145989444,500,5495.2803
4397,2031.5995625186686,329.12129352487347,500,4595.625
4398,2017.7253447824928,354.7860377820307,500,4133.5913
4399,1609.8896955898342,194.97013853827164,500,4747.407
4400,1766.2961162648185,303.947781516,500,2581.66
4401,1888.7353583363033,351.58132462717987,500,4375.1387
4402,1950.0277922878936,354.8465790229263,500,3772.751
4403,1865.9982273014436,343.66009476848086,500,4316.1377
4404,1291.6804767836659,136.80372783598028,500,4843.5312
4405,2037.043107210671,345.76862074237636,500,4434.986
4406,1872.1035543169057,258.84211194115835,500,5882.6885
4407,1640.570196951881,226.9578934513738,500,4459.689
4408,1707.5736333755817,330.7833491796887,500,5287.7563
4409,1759.375258681657,221.62829397282238,500,6170.416
4410,1582.596128004973,159.86579092660895,500,6277.5195
4411,1574.4123314148285,199.2916646156111,500,4985.675
4412,1706.7451896325736,242.21146072460863,500,6170.5645
4413,1711.171565560264,334.3090274329918,500,4659.197
4414,1946.2543973134534,328.39186971544217,500,4866.9556
4415,1842.6764958886354,344.4828415255648,500,3612.2944
4416,1687.43657910411,288.65893950405973,500,6160.0693
4417,1814.574501850235,336.83823244705934,500,4521.5913
4418,1776.8493633459498,338.4630005861411,500,3395.129
4419,1697.267132978926,231.23280555559705,500,4775.5464
4420,1909.521278910422,337.8030085722457,500,4014.4077
4421,2076.4559806347697,345.15753378437523,500,4872.957
4422,1769.7630430466304,318.13408228358855,500,5947.547
4423,2036.7426785562611,334.1545000835141,500,5212.64
4424,1785.278220851929,336.3908188887421,500,5158.6147
4425,1807.4876315773263,335.94442029187894,500,3605.079
4426,1446.6740347450896,160.86439951420385,500,6841.757
4427,2006.184901807489,339.6129749251159,500,5069.1577
4428,1584.102195224256,215.13590736558336,500,5219.105
4429,1706.9453709967995,234.46750440722096,500,4846.2485
4430,1936.7256039171737,313.7803606486877,500,4566.5034
4431,1855.5139325082316,309.12069298364173,500,4660.0073
4432,1897.823457015414,320.66798955775636,500,4386.277
4433,1879.6477875643916,263.58276998627645,500,5142.6914
4434,1642.5700539075815,326.0257984960929,500,5150.376
4435,1875.376219915257,312.8086225203941,500,5423.181
4436,1829.947858520606,353.6653868843301,500,3209.9604
4437,1800.815493527079,283.0235979236149,500,5977.696
4438,2040.6794720758508,355.95239746080574,500,4240.9844
4439,1890.2190244908174,296.36899627699444,500,5767.5024
4440,1765.129586549564,289.3454511309601,500,6214.486
4441,2005.6909806632095,340.5017146408975,500,4469.6353
4442,1879.6414915446228,341.93497497365365,500,3642.118
4443,1370.7062372863252,137.77778430009576,500,6992.302
4444,2096.345541037535,341.1478503706041,500,4631.044
4445,1837.135544097259,346.24866223144744,500,5467.6753
4446,1743.6439132726068,331.8184162401394,500,4935.95
4447,2055.908185276358,361.41946982069555,500,4411.6606
4448,1802.9350372988292,343.154675181764,500,4288.0527
4449,2036.071315792167,341.25892500362545,500,5102.024
4450,1578.095112911604,225.0120493424646,500,6759.1733
4451,1757.805498517708,327.5264113616303,500,4640.49
4452,1872.8738279079353,244.11996364666751,500,5797.8984
4453,1645.6657191703835,279.0893059839373,500,6506.9087
4454,1706.6233051464776,320.5406626845069,500,5097.0938
4455,1996.755005881064,311.10314361141076,500,5497.688
4456,1932.1559514244634,281.45910885050495,500,5244.4976
4457,1930.2653189218663,332.3142560435087,500,4596.854
4458,1686.6332897041589,188.76188769403456,500,5512.495
4459,1918.2022686023492,295.47182335132726,500,6149.5317
4460,1946.2265140402528,293.17728901702645,500,4777.2153
4461,1933.3188599711557,346.72532865089113,500,3703.843
4462,1991.192231830724,340.6791975248725,500,4297.222
4463,1919.9911833841425,272.36576444115127,500,5775.71
4464,1592.094905899958,205.2055283485329,500,4650.7476
4465,1871.294308129969,346.6047049648067,500,4291.792
4466,1919.4988027500362,298.51191986576595,500,4761.55
4467,1605.3311166098329,333.42303625292044,500,4962.9927
4468,1812.7258616763788,218.5639219953617,500,6149.2437
4469,2125.374479502292,348.3562421646588,500,5245.234
4470,1952.9171635773114,274.8498842663829,500,5411.995
4471,1827.4015839204465,245.19005504720596,500,6210.3325
4472,1928.4172643265715,274.24665572913597,500,6040.474
4473,1664.4012161981216,278.4626583008111,500,4302.759
4474,1977.9942747518437,272.81193597220005,500,5661.414
4475,1796.3450185391039,260.4312494429847,500,5089.1196
4476,1925.9777714360923,365.78524880458707,500,3557.951
4477,1989.0242093661138,287.17345463498907,500,5812.572
4478,1916.3896085788717,342.8226837131441,500,4728.484
4479,1330.6297829815333,178.12949630698918,500,4932.9795
4480,1567.291382238417,187.18923961985973,500,6625.7827
4481,1879.3140628983292,337.67801640990575,500,4913.1772
4482,2061.5720140501685,324.189760400174,500,5096.522
4483,1769.912362142057,301.5020291388196,500,4172.972
4484,1749.8828872225345,242.25057871154425,500,6493.7363
4485,1692.608646891065,344.65995956738635,500,2630.1384
4486,1913.209199040228,344.9904237474644,500,5336.7666
4487,2062.7384471411997,359.9188667173603,500,4428.0015
4488,1928.0012927244393,323.4381834574965,500,4437.3135
4489,1910.0649511497083,322.70362715550243,500,4057.3164
4490,1827.7430997925155,317.29067844297185,500,4206.536
4491,1443.4211246566035,222.50767435135776,500,4616.3594
4492,1984.6694596498746,350.60564325399616,500,5122.53
4493,1695.1919385069982,179.4195084784481,500,6482.0483
4494,1683.6263573073484,271.06106029665006,500,4611.5786
4495,1926.2844821874019,339.7949172389234,500,4116.6143
4496,2016.134655544096,333.89559030085167,500,4604.2144
4497,1646.4304445157443,333.41855393974623,500,4786.899
4498,1956.2349649676698,334.8666156003562,500,4004.462
4499,1742.4007020864392,335.62632954639105,500,4491.3506
4500,2035.226109551942,340.25719864957296,500,4166.811
4501,1683.0266039204482,332.2006440691733,500,3144.177
4502,1725.0138166291974,322.4008794003818,500,5150.855
4503,1918.6989414646082,341.96282459128093,500,3770.993
4504,1989.5423622009407,348.1647745031874,500,4919.224
4505,1952.8172037836616,338.7998313713528,500,5307.137
4506,1497.9458149807188,291.97148162224715,500,4112.438
4507,2071.380831782439,316.8678218736831,500,5036.9272
4508,1939.367179732511,328.10115349872245,500,5647.484
4509,1586.187859616179,289.64093005171975,500,4092.9297
4510,1946.518967173853,269.7679370141678,500,5544.819
4511,1738.594253076219,259.77319601494855,500,4813.555
4512,1734.3169555134184,326.56685786763853,500,3277.4067
4513,1977.8384194497473,274.5568742962574,500,5502.8037
4514,1898.2713284417887,329.700892400946,500,5302.981
4515,2008.0555502403397,352.7055392962824,500,3456.7568
4516,1966.6956376314931,350.192212567159,500,5218.439
4517,1768.1963454886086,237.2093403246651,500,6600.5586
4518,1817.778090201302,216.99009459050004,500,5954.3115
4519,2032.3636221063643,346.3888794358629,500,4167.0967
4520,1833.3362684481206,345.7700022219367,500,5545.7803
4521,2033.2675293128027,356.65861437771053,500,4282.6616
4522,1583.3349583684872,356.1031211548159,500,2479.7935
4523,1544.729489547383,322.0583590406023,500,5147.0967
4524,1714.6755880625678,254.06171375386114,500,6488.1475
4525,1922.2603435075928,356.5539944020628,500,3537.4595
4526,2039.5085000340741,328.86176639081924,500,4338.907
4527,2043.9659457360203,351.1762790637452,500,4027.7725
4528,2040.3075606989894,302.1624196597331,500,5670.774
4529,1830.3733964286469,317.2335855229209,500,6164.0947
4530,1750.0157335532172,351.82412179896056,500,3470.9668
4531,1702.8346689441817,360.29065432246927,500,2844.733
4532,1824.5007962070583,260.3589028991196,500,6108.1455
4533,1957.8575371649913,360.0757444517518,500,3516.5225
4534,1840.9391060929213,261.82825348601887,500,4939.5273
4535,1466.5579287530184,330.60280042956026,500,4664.8013
4536,1841.4483523062909,338.0723878010291,500,4547.6187
4537,1976.1363639606898,355.32645361967536,500,3872.7683
4538,2021.4986888462906,361.3678325844786,500,4066.335
4539,1690.8857618675545,332.1921618568184,500,5873.6724
4540,1915.556771486725,337.3914152501474,500,4398.6074
4541,2003.0195855040554,322.0939203317363,500,5424.786
4542,1898.7674366650267,330.0939361092557,500,3997.185
4543,1903.7823332807188,258.42769945900545,500,5111.695
4544,1969.6825659273475,337.9100122246926,500,4587.9375
4545,1734.4671861681663,329.3682276286339,500,5145.42
4546,1698.4518017748667,199.28358666190056,500,5848.6772
4547,1807.3792285485251,297.4363863642323,500,6095.85
4548,1674.144085926203,324.56440038550517,500,5151.6514
4549,1863.5264886896618,295.6919866298934,500,4911.788
4550,1860.1086590927575,240.56122165603335,500,5813.789
4551,1646.2634124736148,322.6779590517162,500,3542.712
4552,1820.9395416648656,340.23539008143155,500,4439.4126
4553,1967.627597046939,341.52174096515967,500,4167.9834
4554,1851.709230564315,289.9440368973191,500,4466.7593
4555,2007.0873764661187,353.0202369978574,500,3463.1218
4556,2052.9847516585146,350.20013248324176,500,5328.8784
4557,1543.9370026223166,238.4739419671853,500,4986.4927
4558,1915.67481496662,295.2522577972978,500,5865.0117
4559,1981.190324636342,345.0920756963208,500,5578.478
4560,2002.7490892439705,362.45326595651704,500,5037.2686
4561,2018.598596878754,346.7744485344523,500,3803.719
4562,1644.076492242732,302.1312040509737,500,4007.1592
4563,1784.7398768569396,334.7677475495729,500,5118.361
4564,1984.2428081588728,341.48936703201207,500,4577.415
4565,1927.3942341591232,357.6853968209545,500,3965.3748
4566,1466.5808812665296,230.35294455053733,500,4706.784
4567,1851.7097862891258,319.4903092517345,500,3794.5325
4568,1951.4143297683172,341.67190609313263,500,4798.395
4569,1905.5644169062589,344.26179469746353,500,3629.6577
4570,1818.1928284998519,331.18094269337445,500,4731.621
4571,1728.8790436482632,325.7508602594531,500,4888.7803
4572,1641.2813986275185,355.92269169340716,500,2651.1047
4573,1130.1509141914717,199.66795746376653,500,4672.6455
4574,1445.98153814407,222.3722132104969,500,4808.722
4575,1968.2116576076232,281.3783482334461,500,5619.639
4576,1989.895281554643,353.3510655083125,500,4185.283
4577,1652.4291019543632,341.8880783561306,500,4805.0117
4578,1766.3055542335287,268.5126820046569,500,4326.24
4579,1544.3525287621878,217.20046935796532,500,6724.445
4580,2005.1271900970248,354.0614613935031,500,4141.2495
4581,1818.1096517641522,275.041260623432,500,3582.8188
4582,1839.858261552513,249.91922475707764,500,5136.508
4583,2072.7083561043178,345.77938777877307,500,4416.4424
4584,1536.413736374454,276.8503944379766,500,4255.547
4585,1854.5098108390212,250.1412851918058,500,6445.357
4586,1869.6295133575686,324.28677819722066,500,4278.73
4587,1578.946776870814,314.88815429355043,500,5164.289
4588,1723.2180801833479,321.35976790010903,500,4904.138
4589,2004.8988678076187,337.6204750558385,500,4823.588
4590,1848.34972702276,260.38039039377117,500,6297.094
4591,1948.1338375371517,341.13203060166165,500,4249.983
4592,1124.3182455130805,187.66418553823436,500,4854.194
4593,1946.0972148095798,289.596792619231,500,6141.941
4594,1854.329336569693,254.45138352324724,500,5786.396
4595,1806.986290503899,224.96157362928756,500,6187.3
4596,1847.4790931011175,243.325232513073,500,6470.276
4597,1726.6158342238245,201.24329758095507,500,6416.6226
4598,1980.909319956396,339.1720166926445,500,5042.2427
4599,1590.7746066012355,232.99652279731356,500,4688.922
4600,1515.5712934195906,233.71290242168683,500,4755.914
4601,1531.7534544610778,226.80174399913852,500,4456.531
4602,1889.0504133776335,336.8617433538731,500,3708.4534
4603,1847.9100554990648,263.0522873893294,500,5607.7285
4604,2001.802699142407,356.1618562192799,500,3891.8555
4605,1910.0415814979292,344.29365175544166,500,3682.101
4606,1639.454725830989,279.674854763533,500,2912.7417
4607,1725.1415916269327,337.4834245431241,500,3496.324
4608,1631.8311366374855,248.08960724901198,500,4589.1973
4609,1579.8121879482644,277.61411052012113,500,4894.396
4610,1979.389797473361,281.3131274853914,500,5982.5625
4611,1882.855900380971,295.474165018534,500,6406.25
4612,1670.8160716201858,194.57731265458727,500,6122.084
4613,1736.79177707569,340.85674113821193,500,2892.475
4614,1903.1091793211217,335.8202586372739,500,4852.625
4615,1606.326851647545,218.5715812055527,500,5473.4624
4616,1884.4613967592854,255.9314124529071,500,6008.866
4617,1941.932493246572,276.7558026507802,500,5410.085
4618,1825.8984749076862,277.0259798492261,500,6457.9443
4619,1786.2204251305996,268.86177297453315,500,6833.1743
4620,2087.5371281912794,334.2082546211379,500,5573.699
4621,1733.8097120856241,208.64151710551457,500,5942.257
4622,1948.9320157000452,346.10118908335266,500,3579.4863
4623,1888.9619608301596,331.2842003999177,500,6144.667
