episode,steps,reward,discounted_reward,steps,distance_traveled
1050,62366,-504.0911837656051,-393.42319812336103,39,-22.363579
1060,63035,-501.83575262464575,-344.9706815171239,54,78.67078
1070,63613,-512.8325508147477,-361.8155423959357,56,419.56964
1080,64250,-505.2103164265305,-323.5525378518959,92,559.8136
1090,64864,-510.3758646503091,-385.030440620299,48,237.24976
1100,65404,-501.5740050200373,-344.6806878879522,79,206.24222
1110,65939,-502.8720992088318,-384.86253188710594,54,304.78348
1120,66459,-506.15958214625715,-310.6805538926157,91,336.37772
1130,66991,-519.3414469406009,-375.3172960717595,52,243.87018
1140,67566,-518.1003507557512,-406.5290529483344,42,207.32596
1150,68110,-506.99928429387506,-395.720276778078,40,7.516983
1160,68746,-517.1203525389731,-329.56139562077834,65,600.9852
1170,69246,-503.88195293992754,-407.61421344289147,43,-350.17322
1180,69862,-500.4060298658907,-414.19275847610595,34,-197.69794
1190,70449,-506.9542858377099,-343.95516330444764,59,-320.31082
1200,70949,-506.6118079982698,-352.3146132059831,55,6.700714
1210,71711,-509.1746593266725,-343.30995901804954,57,182.5997
1220,72226,-529.5681881986559,-413.00665181002984,39,314.409
1230,72737,-502.47008684203024,-381.71265682990565,40,-231.18521
1240,73419,-501.8451449199019,-367.33899520222224,56,14.360779
1250,74013,-506.77934132173664,-274.548241036242,94,221.23074
1260,74705,-505.2635049782693,-391.3693961711693,44,75.63936
1270,75324,-512.9217936389147,-358.07756046089156,54,128.33691
1280,75872,-509.535983902961,-346.8405792868352,51,-270.3274
1290,76447,-514.5056394658983,-413.4783648555843,35,13.529732
1300,77085,-507.97815410375597,-323.21944835272143,58,152.2462
1310,77667,-506.10657074004405,-415.8551037141373,40,-105.35005
1320,78196,-519.5768051303924,-423.84919926054766,33,157.33511
1330,78792,-504.4618972942233,-316.2770448495423,90,90.5238
1340,79329,-519.8642889548094,-375.9520660289612,46,-36.38187
1350,79863,-518.5962261269987,-369.46602613401916,49,137.63242
1360,80502,-500.61578844293956,-264.7086951946342,106,324.6066
1370,81145,-517.0491148345174,-380.92833378263884,48,-55.01878
1380,81872,-504.85787739858023,-294.4857065577956,140,489.46747
1390,82439,-503.4482907593252,-340.79249184595693,66,-185.94617
1400,82941,-501.6269621156157,-371.7959750175009,52,135.88751
1410,83500,-519.719328072667,-357.4556460690023,51,376.1179
1420,84113,-502.25879402555523,-281.9159842719053,85,149.12459
1430,84712,-504.3844105578959,-398.23955815882164,36,49.36786
1440,85348,-502.08676476471123,-343.4613810092135,58,498.80585
1450,85940,-502.02117083624,-216.47422271385034,136,836.39703
1460,86372,-511.7094580393285,-361.31206457740404,56,169.70605
1470,86954,-502.1984741859136,-337.51692804281697,66,-52.99263
1480,87519,-504.5249614469708,-363.96359497400783,50,140.34337
1490,88118,-511.10233180522926,-396.3901001901728,41,91.693924
1500,88831,-500.9225233152508,-347.4619763973813,78,436.12628
1510,89483,-512.2149914011361,-353.0641924468561,65,-318.74255
1520,90103,-519.2846884934604,-392.20751050525615,45,97.79405
1530,90641,-504.6312891863287,-363.81647524441684,60,-17.024384
1540,91248,-504.0051188036799,-286.69154657100916,91,25.182884
1550,91885,-501.4205673977733,-320.62216407150805,65,773.0788
1560,92401,-506.52322236746545,-386.0565707213493,42,109.32852
1570,92938,-508.83565507285306,-295.9129921101264,80,342.08377
1580,93491,-502.85277712635707,-366.74394539219907,49,436.088
1590,94197,-504.0738159741461,-352.0547610991509,76,-134.6873
1600,94774,-519.6808379881086,-431.56954991551373,31,-3.0515137
1610,95422,-503.0598101815582,-355.8573472136699,64,284.83713
1620,96129,-507.4924325814099,-225.98158724993496,114,418.8059
1630,96683,-503.9252499110997,-367.91368457185246,57,107.69263
1640,97288,-504.8066880096495,-354.12512882375177,68,126.964676
1650,97945,-501.9982738795876,-392.31111221101054,49,-8.473404
1660,98715,-513.0249471130968,-287.1275348510517,101,388.34164
1670,99173,-504.2934013935923,-396.7653577413991,40,214.2594
1680,99725,-507.26669872805473,-319.05883279317607,65,455.28546
1690,100297,-505.0288778692484,-314.46709942320757,93,80.70654
1700,100838,-504.08244141653176,-328.36416984388086,62,334.4748
1710,101468,-505.0907057762146,-336.11537592158015,83,33.711212
1720,101956,-509.41302658021453,-375.5219309897955,53,-23.009018
1730,102475,-518.891505882889,-430.666658089349,32,-87.68465
1740,102969,-513.3371560128033,-388.1655478553013,43,60.71985
1750,103686,-509.732681261003,-362.3352836738298,51,-100.276726
1760,104287,-508.4368969056011,-318.6902552491085,76,164.00977
1770,104925,-513.3399706281723,-386.9650954739158,48,-264.26947
1780,105403,-502.0833679467438,-342.38674491452707,61,423.87213
1790,106032,-529.1600842513144,-436.3943354581291,31,57.30812
1800,106658,-500.20994544476275,-405.94065116139757,36,169.43924
1810,107143,-503.53936464264996,-372.34301553044935,44,-101.4407
1820,107724,-515.9292742669581,-424.2651483285189,33,-60.7745
1830,108276,-520.269471256435,-318.2683353084977,84,137.13225
1840,108912,-528.8260719731451,-372.8813298565794,46,272.84546
1850,109639,-512.9431655667722,-379.6380223526327,57,205.0138
1860,110226,-501.3617111459375,-311.1571553107893,92,384.94098
1870,110762,-526.2942083291709,-421.4336749682128,35,-136.76376
1880,111332,-501.9845950260759,-318.5106695868185,79,136.92552
1890,111997,-522.5935662344096,-379.058723546926,44,-21.710808
1900,112672,-512.5496323682369,-359.8133833395214,70,621.1583
1910,113235,-509.81324551329016,-418.0232622527278,37,-163.2967
1920,113849,-509.57616421163095,-365.7563474601635,45,11.176956
1930,114473,-508.98037426918734,-372.9625062146295,65,-140.26788
1940,115087,-508.86535663604735,-407.0477704120324,40,-211.50995
1950,115674,-508.14159417487684,-394.7168865670171,45,395.5738
1960,116202,-528.7383359462023,-399.9442326256638,41,180.54361
1970,116759,-501.0076308824122,-356.5170865312939,79,295.0488
1980,117402,-506.22251688092945,-375.9625863849857,57,-270.52722
1990,117919,-507.21280286267404,-380.4465999303007,42,88.957794
2000,118394,-516.3197975091637,-404.2112068567673,40,359.06897
2010,119018,-504.58514802157873,-300.5587042712168,81,231.91946
2020,119598,-513.1645762328058,-249.03969591900218,109,742.85596
2030,120263,-501.203037507832,-369.79867417846424,55,-291.35004
2040,120954,-504.9403441101313,-341.611328718838,60,116.95633
2050,121550,-515.1922200317682,-353.6711141223197,60,600.7914
2060,122192,-518.2326584149151,-423.52810174467436,32,-71.178116
2070,122810,-503.68905375376346,-290.79225856267084,122,582.2892
2080,123382,-507.82694105535757,-336.0119026380238,58,86.186935
2090,123986,-512.6030665643514,-351.3535693340374,65,181.47406
2100,124735,-501.5079501785338,-367.6916496774969,55,166.92755
2110,125309,-507.2202057349683,-377.9376867379646,50,225.03784
2120,125888,-510.2519368189574,-369.24772073717935,49,144.82721
2130,126543,-518.6525279763341,-338.54904776566053,70,453.49567
2140,127165,-522.4190557122231,-374.4186237964037,47,202.76266
2150,127748,-502.2862172894181,-373.83522394154556,43,231.78061
2160,128414,-505.4492611944675,-353.0484421002849,69,99.27092
2170,129056,-506.11531042367227,-307.520541848721,78,404.88748
2180,129661,-500.39654176533236,-352.9479186864879,54,20.69059
2190,130192,-500.5377017803491,-420.9932312316979,28,133.3928
2200,130734,-519.3772045955061,-374.97857950030726,47,364.15015
2210,131272,-523.8670129328965,-394.75275269088604,45,384.6158
2220,131820,-508.48677630573513,-379.32561593117845,45,401.234
2230,132383,-510.58300186321134,-323.1420869383073,64,329.4036
2240,132853,-503.884957677126,-397.072144230515,38,154.24803
2250,133444,-504.7514011740686,-342.1715468387752,69,174.81702
2260,134084,-506.02022889852526,-261.34980702121123,87,876.5604
2270,134669,-504.98921078100784,-346.68700423364857,90,157.2797
2280,135197,-503.43002523496745,-350.90031937663576,62,143.47565
2290,135820,-510.7727356866003,-304.4466013736773,79,174.0744
2300,136451,-502.6538048285246,-332.81278059733154,67,716.3472
2310,136983,-506.627681605518,-384.9727808417756,44,347.39148
2320,137712,-504.2203960101306,-317.9594913053324,81,220.2402
2330,138333,-500.3926255958527,-261.53013802068057,97,458.31982
2340,138876,-511.8229648970069,-419.6515368228748,36,23.288445
2350,139453,-500.4921796351671,-324.31077542819094,65,136.72595
2360,139977,-514.992945945263,-298.3477176669103,79,340.97525
2370,140573,-505.84347983911624,-351.99728478577515,61,444.79077
2380,141155,-507.2981259819121,-342.1178860348872,65,248.75632
2390,141679,-511.3482475996018,-365.48530103626257,53,168.2782
2400,142315,-509.7643900178373,-417.0652695695545,40,57.4823
2410,143047,-508.80909450858826,-328.0301318248751,73,549.0191
2420,143696,-506.0868570163846,-349.0404700362785,73,150.35292
2430,144312,-502.71005799658593,-390.3145853129665,39,6.690048
2440,144831,-502.77057423070073,-316.50236140241424,76,113.244125
2450,145379,-507.6507002219558,-336.852633380769,66,136.52528
2460,145933,-505.2760497178138,-399.7942389002078,43,203.84744
2470,146558,-505.7630820277333,-354.03269627311283,71,49.78856
2480,147124,-513.2973857525735,-355.94786432127023,56,252.669
2490,147783,-507.7310129846631,-342.2823036096118,68,425.59503
2500,148447,-512.245665500313,-346.2524580490654,65,81.92662
2510,149096,-501.12500642076134,-265.25342187113523,126,826.749
2520,149756,-517.1405615374446,-372.45003612014347,51,87.727234
2530,150267,-501.41713706061245,-408.24110369180505,36,135.37361
2540,150780,-502.2926606158912,-362.79302501259355,50,222.10532
2550,151382,-510.75131128504876,-267.56296444837363,94,326.00388
2560,151917,-528.6653256282211,-389.50291346463723,46,192.00156
2570,152449,-506.14281203180553,-362.558506214548,50,334.8482
2580,153071,-505.0832646906374,-350.7924056111136,71,-24.60627
2590,153616,-501.95777278542516,-324.60741351597727,59,442.39465
2600,154293,-503.11195406690246,-402.45818941547304,51,-197.24757
2610,154881,-505.74770310997957,-317.71787099457316,88,325.04343
2620,155402,-517.0629711471498,-422.00086864126456,37,427.93268
2630,156140,-501.1100672256201,-236.9181481652957,127,385.03772
2640,156695,-502.87827839851377,-376.48064869021977,52,105.11066
2650,157259,-515.0079699255526,-376.82148586863025,44,274.7708
2660,157777,-500.6442013308407,-323.5903416485411,75,75.245255
2670,158401,-508.109791957587,-325.38151997899297,69,682.2316
2680,159085,-503.1992584425211,-352.7779650688582,55,312.90155
2690,159662,-508.32561029091477,-274.9819197774431,99,682.64056
2700,160281,-510.5207796506584,-373.44429101241644,52,16.199326
2710,160824,-513.808154502213,-404.0490036701467,39,102.83191
2720,161438,-504.438936906308,-341.43243524336617,72,555.8444
2730,162133,-507.7117090667783,-319.6989401197647,94,333.95804
2740,162705,-506.32029145210987,-400.486991530647,39,271.61548
2750,163369,-506.66092890039084,-337.400149704489,56,127.41399
2760,163930,-504.91348354071386,-355.85697473437125,64,287.6837
2770,164583,-512.5932092420758,-397.1562716051288,40,102.94151
2780,165308,-504.0996240451932,-314.34171204500893,71,107.203384
2790,165914,-509.41304628506293,-299.5973395383878,79,253.95609
2800,166472,-519.1802516855299,-361.0420137586417,54,-23.024216
2810,167050,-511.695373018086,-383.6545650931198,43,320.43695
2820,167678,-507.8664817370475,-378.9232335759478,50,286.20386
2830,168259,-500.2286410003901,-376.8829184617635,49,256.51782
2840,168905,-502.5924961286784,-272.9605390595482,92,496.7395
2850,169532,-500.255200368911,-337.5886356202156,59,230.28342
2860,170169,-522.7533770951627,-313.3660501272033,75,256.60037
2870,170855,-501.4350718341767,-401.64804907852215,34,-107.453476
2880,171429,-512.4754203632474,-386.8903690100176,47,403.19214
2890,171927,-501.49303110107775,-366.6353612642251,50,292.61252
2900,172511,-504.6236546151341,-346.250868339991,62,117.526276
2910,173257,-502.18865836515994,-306.7710098929067,133,699.49896
2920,173779,-516.0921868763863,-398.2215783575306,38,123.918365
2930,174259,-522.0712245915086,-394.7292974088912,41,105.02028
2940,174812,-504.4870368081331,-345.4777551843488,60,308.68716
2950,175466,-514.8517588481308,-404.3376593142694,36,105.03998
2960,176113,-505.7970909886062,-324.2555596002063,76,41.879303
2970,176731,-500.4154595956206,-328.6402757282833,72,192.15152
2980,177263,-520.2976132316888,-321.20844476272856,62,315.52878
2990,177872,-504.11026838496326,-338.9196255908081,64,191.29205
3000,178408,-512.1018419037761,-412.7950609739513,40,120.50833
3010,179036,-505.725857700035,-367.91706675502877,57,-612.8106
3020,179634,-510.3343868710101,-345.63075697768835,74,81.659805
3030,180214,-529.9685678057372,-425.47913839978065,35,207.88919
3040,180726,-508.32035742700094,-376.43655022855756,52,-61.032295
3050,181397,-508.92735435739166,-380.7872183261896,44,168.6474
3060,181987,-500.8772451466322,-318.26790698546466,74,139.36685
3070,182501,-507.5156617359816,-333.5275396715799,58,536.1378
3080,183003,-505.85478393808,-384.8021281608673,54,63.161133
3090,183617,-500.12389300689085,-371.8804608238309,63,453.72382
3100,184154,-507.0795650281014,-393.77679736130256,40,243.95996
3110,184741,-505.9981237251312,-364.74196533571273,55,764.489
3120,185307,-504.6643640227615,-366.3077947634571,73,-8.869095
3130,185905,-506.0996003462374,-309.9958327296078,86,185.03467
3140,186501,-500.0311806961895,-319.1248121505454,88,52.59807
3150,187112,-500.22238284051423,-396.4510216107873,43,70.903336
3160,187714,-505.7811534176023,-304.94180539158697,79,473.62494
3170,188302,-516.5955246012659,-285.0920084438248,79,349.40213
3180,188962,-505.59462209396065,-278.32697718991506,78,465.3294
3190,189469,-500.8049236014486,-365.8598954778814,58,-51.761017
3200,190066,-511.47686484865847,-339.99504878969685,62,28.83162
3210,190703,-505.68127200491733,-279.6495244483631,84,289.7954
3220,191281,-520.6429110589625,-348.0712994109681,64,462.6355
3230,191838,-504.626599021256,-395.5295697210454,37,38.78824
3240,192550,-505.9950582034887,-342.3483964456647,58,62.668808
3250,193113,-503.2872424739599,-319.21791612153294,61,416.06183
3260,193614,-509.0216172434389,-390.69978423646756,44,-104.55401
3270,194274,-519.3438659563661,-368.48835290597845,49,274.14423
3280,194934,-503.318104288578,-315.7064442206685,77,392.82693
3290,195532,-505.97573230341084,-222.60836375390952,125,306.18185
3300,196094,-502.8025839373467,-321.3034748531738,90,294.116
3310,196671,-514.2964942410589,-414.7334579266651,35,106.21985
3320,197318,-506.7636398486794,-428.1140188079439,28,159.54971
3330,197946,-508.8668732449412,-396.52154368787853,43,78.46953
3340,198588,-500.0580984063447,-322.77366286966713,90,193.33289
3350,199187,-517.1420520447194,-354.4418929685385,64,68.75337
3360,199810,-502.5390703189373,-369.17028100935255,45,131.18976
3370,200370,-508.29095377355816,-416.7836571828528,37,196.07455
3380,200976,-509.71174900308256,-348.358099756494,64,77.099915
3390,201572,-515.4845227893442,-314.2793615136256,78,401.14706
3400,202270,-503.1337945610285,-322.16834489174056,78,-6.76915
3410,202865,-503.14326947852976,-384.59291604790315,42,257.6862
3420,203514,-509.6460706112535,-275.82255525004166,84,608.2582
3430,204066,-500.38540690973406,-373.7464835981285,65,-157.95856
3440,204710,-518.9194626770914,-386.8591340102526,44,497.4737
3450,205325,-502.10870488405243,-267.89151220187443,111,693.70026
3460,206049,-509.8230322404206,-363.0404839339507,55,437.1765
3470,206605,-502.2476093970239,-379.03601588795937,52,-70.53002
3480,207164,-509.49497121498,-326.19898537635,103,35.895065
3490,207634,-505.9793355204165,-406.9463603044108,40,87.54527
3500,208279,-511.3797733500601,-345.61735850728064,72,-371.3261
3510,208879,-501.60266010239724,-387.7212845389562,42,-135.8704
3520,209446,-502.3790850892664,-380.0453219634509,53,-25.566307
3530,210008,-510.46781052947046,-353.18858363932355,54,103.40196
3540,210599,-507.01949681222436,-330.0653547211879,91,490.90442
3550,211214,-500.46118670925506,-338.7840064723121,70,271.89975
3560,211797,-509.0189669508487,-373.69930930200616,56,-39.031082
3570,212379,-516.5365702726692,-339.32812284695643,60,466.1963
3580,213075,-506.163740677759,-367.8545126934554,55,70.77411
3590,213683,-500.68243362605585,-328.37201544699496,89,-234.21028
3600,214412,-507.32675923138856,-377.74589509004886,47,408.69556
3610,214913,-510.1052371792495,-419.1784932914407,32,1.807991
3620,215629,-503.1151512987168,-284.88413463485205,100,379.87888
3630,216334,-512.007811910659,-362.20765321675515,68,-19.03273
3640,217045,-504.7668039835989,-403.387861459297,36,-19.071182
3650,217642,-510.4123484238983,-314.6533178702629,66,463.60956
3660,218306,-512.7845588751137,-404.69080683607024,36,-286.43027
3670,218954,-500.78934266999363,-246.2211742200539,101,461.4405
3680,219629,-516.1382974497974,-412.6587956315838,37,209.08575
3690,220142,-503.342574768886,-367.9550268683829,59,19.315063
3700,220810,-502.01625668816274,-332.9873201914935,79,158.23486
3710,221345,-521.4845458753408,-398.24725168998344,41,388.25604
3720,221968,-501.6151552635432,-321.35201858733217,79,230.14737
3730,222570,-519.3157463572919,-404.4275356126552,40,103.339935
3740,223301,-515.4901570253073,-412.40879275037145,39,-10.971794
3750,223933,-517.5090681068598,-384.5382985846979,46,173.29861
3760,224447,-523.1729361660779,-430.8142154780779,33,-46.051052
3770,224954,-502.29495560377836,-394.18255580938376,40,380.70078
3780,225521,-503.13470068424937,-392.62924869007924,43,-144.08452
3790,226105,-521.835483007133,-407.0525900557304,37,220.61682
3800,226627,-510.40320786722003,-370.55075694041034,49,-94.613144
3810,227299,-508.6106278370321,-340.0480867661227,63,314.906
3820,227964,-513.4090438728034,-341.51769456729966,54,461.87152
3830,228586,-505.4782581712304,-368.64131473973157,51,211.37714
3840,229138,-510.90561579704286,-348.9271137636536,56,64.03131
3850,229635,-501.7449480712414,-367.19592992085666,52,-7.73053
3860,230292,-502.2525533139706,-330.9523598606656,82,156.50769
3870,230901,-506.95486995354287,-300.17335870573936,75,-95.61951
3880,231539,-509.6351812087001,-429.3352046000436,32,-291.12613
3890,232201,-502.4821591246126,-370.19663591196417,59,85.26549
3900,232776,-514.4389010250568,-416.3722820078981,36,263.08777
3910,233413,-501.92447044312956,-348.32855307043087,63,561.5505
3920,234019,-501.20941729247556,-341.1361672030994,67,-96.139984
3930,234583,-500.84194594547154,-402.35287009786043,41,-56.19751
3940,235233,-507.3421086199582,-368.90929516958647,49,-118.86752
3950,235746,-503.7512346734107,-318.2595373124237,69,547.34393
3960,236286,-500.4521041785181,-271.6867329772141,90,342.6398
3970,236910,-503.3529058314861,-340.0452124112725,77,13.272636
3980,237479,-516.9521096490323,-408.5168329430624,38,-115.56184
3990,238096,-501.7366073600948,-391.0649003110786,53,-2.3486633
4000,238709,-514.3648583531381,-383.5664474959077,42,81.48299
4010,239334,-514.9775821097196,-369.7863827223671,51,-41.696556
4020,239870,-501.1781528420747,-389.66587071523577,39,-193.57008
4030,240568,-507.5207924567163,-425.3347383170398,33,-301.99622
4040,241133,-501.62768723621963,-323.75678594033064,58,531.4932
4050,241750,-503.22844736799607,-372.33904066085415,54,655.09045
4060,242357,-503.92198849171405,-352.0075145859317,65,-4.681671
4070,243040,-502.12815633565185,-285.22343200796115,88,157.83337
4080,243599,-505.7212221473456,-333.9866180518006,73,137.61511
4090,244135,-504.16308304771786,-404.830351486886,38,238.12585
4100,244755,-523.5398256535829,-372.8744394120368,47,24.48426
4110,245293,-509.86760222986334,-410.4138681186197,42,117.786194
4120,245870,-511.3729602172971,-363.6918070750742,58,23.40718
4130,246389,-520.4696685746313,-424.1100097755505,32,-109.32878
4140,247003,-521.1666134677828,-384.35533247138295,50,641.4731
4150,247582,-507.35012454792854,-318.97208219039663,68,-30.712029
4160,248089,-501.2918721407652,-385.82215056279404,40,-15.056366
4170,248654,-521.1011841174216,-403.860903206361,42,100.01398
4180,249271,-504.9876354247332,-362.1597905060093,49,-111.369095
4190,249970,-501.735209896788,-370.9922060820854,45,171.72504
4200,250540,-510.7493891835213,-406.0058850648712,42,128.70709
4210,251102,-520.0743302956223,-372.3914852355665,52,-100.025665
4220,251615,-513.7288026668132,-340.3628869903586,69,-425.2979
4230,252095,-515.9532191373409,-390.8734613747449,42,419.4804
4240,252709,-506.54967421256,-361.10097850131297,55,40.366028
4250,253260,-505.38871836066244,-405.30122365987444,35,151.2549
4260,253797,-501.27717662975203,-372.53879462634393,55,248.89279
4270,254324,-500.1109927996994,-398.0525581669208,39,527.1191
4280,254887,-517.7013093404472,-399.0705438585847,43,-267.0299
4290,255411,-517.7658965464681,-405.6966795176033,38,-38.26529
4300,255996,-520.3272407852113,-388.88504874154916,43,-153.05806
4310,256607,-501.3460146415234,-383.2334333827304,45,367.39313
4320,257185,-505.9134109199048,-335.53757900670985,62,21.859795
4330,257807,-516.8731855615972,-360.81429529665587,54,129.80624
4340,258433,-518.7506899069994,-302.376096455925,78,758.49457
4350,259121,-513.8192172648013,-289.628542293076,86,97.28607
4360,259742,-507.8548732690512,-363.3460047660357,62,388.13684
4370,260396,-513.748848426342,-324.2495635572262,62,168.81204
4380,261080,-503.29463931471116,-228.75700140852632,129,-217.9887
4390,261713,-509.4085455670953,-362.8508042858955,51,281.33588
4400,262346,-504.7260067238659,-330.6196340611077,69,318.32977
4410,262950,-500.5658883363008,-297.5180162085397,95,955.1034
4420,263537,-507.65752956405277,-380.00107420858507,44,-99.69216
4430,264150,-502.22053916230783,-370.93222902382735,46,-147.64026
4440,264761,-516.2414349883795,-324.4227411648828,67,88.656555
4450,265344,-506.7617982096969,-302.12882145288614,75,299.6427
4460,265885,-502.72886869758366,-374.8322829502132,46,-15.438812
4470,266473,-505.0741949176788,-354.50095021636247,55,531.5587
4480,267090,-506.9016331881286,-360.53526758964364,49,-122.32701
4490,267653,-526.2416914332658,-390.9783411058255,42,331.57013
4500,268346,-504.73424179628483,-367.14104179541266,49,62.03534
